Category_Url,Product_url,ratings,reviewCounts,documents
https://www.walmart.com/cp/crafting/6172404?povid=6172404+%7C+2018-11-15+%7C+flyout,https://www.walmart.com/ip/David-Textiles-Waverly-Cotton-36-x-44-Ellen-s-Florals-Pre-Cut-Fabric-1-Each/217961333,-1,-1,"David Textiles Waverly Cotton 36"" x 44"" Ellen's Florals Pre-Cut Fabric, 1 Each David Textiles Waverly cotton print Blenders have the finest print clarity and a lovely soft hand! 100% cotton, easy care wash and dry. Sold by the each as a versatile 1 yard x 44"" wide precut. Perfect for quilting, crafts, apparel, decor and more.Waverly Fabric Cut Cotton Ellen's Florals 1 Yd X 44 Inches"
https://www.walmart.com/cp/crafting/6172404?povid=6172404+%7C+2018-11-15+%7C+flyout,https://www.walmart.com/ip/David-Textiles-Cotton-Precut-Fabric-Tropical-Flowers-Birds-1-Yd-X-44-Inches/819443295,-1,-1,
https://www.walmart.com/cp/crafting/6172404?povid=6172404+%7C+2018-11-15+%7C+flyout,https://www.walmart.com/ip/David-Textiles-Cotton-36-x-44-Beautiful-Romance-Collection-Pre-Cut-Fabric-1-Each/316278039,4.1,15,"David Textiles Cotton 36"" x 44"" Beautiful Romance Collection Pre-Cut Fabric, 1 Each David Textiles Beautiful Romance cotton quilt collection has the finest print clarity and a lovely soft hand. Designed by Lisa Audit, the famed fabric artist known for her highly detailed designs, these prints are coveted by quilters and crafters alike! 100% cotton, easy care wash and dry, each design is sold by the each as a versatile 1 yard x 44"" wide precut. Perfect for quilting, crafts, apparel, decor and more. Buy one or all designs in the collection for a fully coordinated look!Fabric Cut Cotton Beautiful Romance Collection By Lisa Audit 1 Yd X 44 Inches <div class=""review-text""><p>Beautiful fabric!  I bought one yard, and Iâm using it to make a bandana plus several matching face masks to share.</p></div> <div class=""review-text""><p>love the colors. making a quilt, wish there were matching sheets.</p></div>"
https://www.walmart.com/cp/crafting/6172404?povid=6172404+%7C+2018-11-15+%7C+flyout,https://www.walmart.com/ip/David-Textiles-Cotton-Pre-Cut-Wildflowers-Collection-Fabric-per-Yard/811151803,4.2,5,"David Textiles Cotton Pre-Cut Wildflowers Collection Fabric, per Yard David Textiles Wildflowers cotton quilt collection has the finest print clarity and a lovely soft hand. 100% cotton, easy care wash and dry, each design is sold by the each as a versatile 1 yard x 44"" wide precut. Perfect for quilting, crafts, apparel, decor and more. Buy one or all designs in the collection for a fully coordinated look!Fabric Cut Cotton Wildflowers Collection 1 Yd X 44 Inches <div class=""review-text""><p>Very nice quality. Took quite some time receive, however, they kept me posted as to the delay.</p></div> <div class=""review-text""><p>you can buy these fabrics in Walmart store off bolt get as much as you need.  washes beautifully.</p></div>"
https://www.walmart.com/cp/crafting/6172404?povid=6172404+%7C+2018-11-15+%7C+flyout,https://www.walmart.com/ip/David-Textiles-Cotton-36-x-44-Indigold-Collection-Pre-Cut-Fabric-1-Each/423844406,4.1,10,"David Textiles Cotton 36"" x 44"" Indigold Collection Pre-Cut Fabric, 1 Each David Textiles Indigold cotton quilt collection has the finest print clarity and a lovely soft hand. Designed by Lisa Audit, the famed fabric artist known for her highly detailed designs, these prints are coveted by quilters and crafters alike! 100% cotton, easy care wash and dry, each design is sold by the each as a versatile 1 yard x 44"" wide precut. Perfect for quilting, crafts, apparel, decor and more. Buy one or all designs in the collection for a fully coordinated look!Fabric Cut Cotton Indigold Collection By Lisa Audit 1 Yd X 44 Inches <div class=""review-text""><p>Can't wait till Walmart restocks this so I can finish my quilt.</p></div> <div class=""review-text""><p>Beautiful shade of blue, lovely fabric</p></div>"
https://www.walmart.com/cp/crafting/6172404?povid=6172404+%7C+2018-11-15+%7C+flyout,https://www.walmart.com/ip/David-Textiles-Cotton-Precut-Fabric-Cows-at-the-River-1-Yd-X-44-Inches/556407230,5,1,"David Textiles Cotton Precut Fabric Cows at the River 1 Yd X 44 Inches David Textiles Novelty Cotton Precuts are 1 yard long by 44"" wide; perfectly sized for craft and quilt projects. Easy care wash and dry, 100% pure cotton with finely detailed printing.David Textiles Cotton Precut Fabric Cows at the River 1 Yd X 44 Inches If you would like to share feedback with us about pricing, delivery or other customer service issues, please contact <div class=""QAItem-body""><span class=""QAItem-font""> by joann</span><span class=""QAItem-date"">April 10, 2020</span><div class=""m-margin-top""><button class=""button QAItem-answer-button margin-bottom button--small button--ghost"" data-automation-id=""button"" data-tl-id=""button"" tabindex=""-1"" type=""button""><span class=""button-wrapper"">Answer this question</span></button></div><div class=""hide-content-m""><hr class=""separator separator-normal""/></div><div class=""collapsable QAItem-answer-a-question"" style=""min-height:0px""><div class=""collapsable-content-container""><div class=""answer-question-separator hide-content-max-m""><hr class=""separator separator-normal""/></div><div style=""position:absolute;left:0;top:0;right:0;bottom:0;overflow:hidden;z-index:-1;visibility:hidden;pointer-events:none""><div style=""position:absolute;left:0;top:0;right:0;bottom:0;overflow:hidden;z-index:-1;visibility:hidden;pointer-events:none""><div style=""position:absolute;left:0;top:0;transition:0s;width:100000px;height:100000px""></div></div><div style=""position:absolute;left:0;top:0;right:0;bottom:0;overflow:hidden;z-index:-1;visibility:hidden;pointer-events:none""><div style=""position:absolute;left:0;top:0;transition:0s;width:200%;height:200%""></div></div></div></div></div></div>"
https://www.walmart.com/cp/crafting/6172404?povid=6172404+%7C+2018-11-15+%7C+flyout,https://www.walmart.com/ip/Disney-Pooh-A-Togetherish-Sort-Of-Day-1-Yard-Precut-Fabric/460670977,-1,-1,"Disney Pooh A Togetherish Sort Of Day 1 Yard Precut Fabric This fabric is 100% cotton and is a one yard precut mini bolt. It is great for quilting, crafting and other sewing projects.1 Yard"
https://www.walmart.com/cp/crafting/6172404?povid=6172404+%7C+2018-11-15+%7C+flyout,https://www.walmart.com/ip/David-Textiles-Inc-44-x-1-yd-100-Cotton-Peacock-Sewing-Craft-Fabric-Multicolor/873456878,5,7,"David Textiles, Inc. 44"" x 1 yd 100% Cotton Peacock Sewing & Craft Fabric, Multicolor David Textiles Peacock Arbor cotton quilt collection has the finest print clarity and a lovely soft hand. Versatile quilt blender designs such as this are coveted by quilters and crafters alike! 100% cotton, easy care wash and dry, each design is sold by the each as a versatile 1 yard x 44"" wide precut. Perfect for quilting, crafts, apparel, decor and more. Buy one or all designs in the collection for a fully coordinated look! <div class=""review-text""><p>Great. I went to purchase another yard but it was gone, actually almost all cotton yards of material were gone. The dress I made for my 2 year old grandchild came our great</p></div> <div class=""review-text""><p>Nice piece of fabric to make masks</p></div>"
https://www.walmart.com/cp/crafting/6172404?povid=6172404+%7C+2018-11-15+%7C+flyout,https://www.walmart.com/ip/VELCRO-Brand-All-Purpose-Strap-Elastic-27in-x-1in-Straps-Black-2-ct/17190454,4.8,14,"VELCRO® Brand All Purpose Strap Elastic 27in x 1in Straps Black 2 ct VELCRO® Brand All Purpose Strap Elastic 27in x 1in Straps Black 2 ctAdjustable, all purpose elastic straps confirm to the shape of the item.VELCRO® Brand All-Purpose elastic straps conform to the shape of the item secured. These fasteners stretch tight for a snug fit and the fully adjustable closure conforms to the shape of the item, making this strap great for power cords, garden hose, camping equipment and more. <div class=""review-text""><p>Did exactly what I needed and is useful for so many things. Will probably purchase more.</p></div> <div class=""review-text""><p>Great Product works as intended</p></div>"
https://www.walmart.com/cp/crafting/6172404?povid=6172404+%7C+2018-11-15+%7C+flyout,https://www.walmart.com/ip/David-Textiles-Cotton-Precut-Fabric-Ocean-Maps-1-Yd-X-44-Inches/808154467,5,5,"David Textiles Cotton Precut Fabric Ocean Maps 1 Yd X 44 Inches David Textiles Novelty Cotton Precuts are 1 yard long by 44"" wide; perfectly sized for craft and quilt projects. Easy care wash and dry, 100% pure cotton with finely detailed printing.David Textiles Cotton Precut Fabric Ocean Maps 1 Yd X 44 Inches <div class=""review-text""><p>This is very nice fabric with the world print.</p></div> If you would like to share feedback with us about pricing, delivery or other customer service issues, please contact"
https://www.walmart.com/cp/crafting/6172404?povid=6172404+%7C+2018-11-15+%7C+flyout,https://www.walmart.com/ip/DAVID-TEXTILES-PARIS-FLORAL-1-YD-PRECUT-COTTON-FABRIC/117678934,4.5,10,"DAVID TEXTILES PARIS FLORAL 1 YD. PRECUT COTTON FABRIC David Textiles Quilt Blender Cotton Precuts are 1 yard long by 44"" wide; perfectly sized for craft and quilt projects. Easy care wash and dry, 100% pure cotton with finely detailed printing.David Textiles Cotton Precut Fabric Paris Floral 1 Yd X 44 Inches <div class=""review-text""><p>Gorgeous color and pattern. Not flimsy.</p></div> <div class=""review-text""><p>Nice batiste 100% cotton!! Using to make masks.</p></div>"
https://www.walmart.com/cp/crafting/6172404?povid=6172404+%7C+2018-11-15+%7C+flyout,https://www.walmart.com/ip/Disney-Mickey-Head-Dot-Toss-1-Yard-Precut-Poplin-Fabric/538235539,3,2,"Disney Mickey Head Dot Toss 1 Yard Precut Poplin Fabric This Disney Mickey Head Dot poplin fabric is a one yard precut mini bolt. It is 65% polyester/35% cotton and is great for crafting and other sewing projects.1 Yard <div class=""review-text""><p>Great Disney coordinate. Love the mouse ears. Still but perfect for my project</p></div> <div class=""review-text""><p>Poplin fabric not great material for face mask; slippery-feel/shiny, thickness.</p></div>"
https://www.walmart.com/cp/crafting/6172404?povid=6172404+%7C+2018-11-15+%7C+flyout,https://www.walmart.com/ip/David-Textiles-Anti-Pill-Fleece-Solids-1-5-Yard-Fabric-Cut/118808469,4.6,36,"David Textiles Anti-Pill Fleece Solids 1.5-Yard Fabric Cut David Textiles antipill fleece solids are soft, warm and pill resistant! 100% polyester, easy care wash and dry, no ironing required. Sold by the each as a versatile 1.5 yard x 60"" wide precut. Perfect for throws, warmwear, bedding, outerwear and more! Colors coordinate exactly with the David Textiles Antipill fleece prints.Fabric Cut Antipill Fleece Solid 1.5 Yds X 60 Inches bought this in store not online

made a couple fleece throws, looks and feels great! i got the coral color and the buffalo plaid. theyâre super soft and warm. canât get out from under this blanket ð nice fleece material....I gave only a 2 star because of the tremendous amount of time for delivery online!!!  took exactly 3 WEEKS for delivery!!! inexcusable!! I bought 1 yard...wow..never again online for my material!  I also ordered a Rose/Blk fleece at same time and STILL waiting for that! like I said, never again ONLINE for MATERIAL.  I make a large fleece throw with  2 yds of material for front and 2 yds for back. then I make small pillows to match. Fleece is so wonderful to use for many things! I will go to Joann's for my fleece from now on."
https://www.walmart.com/cp/crafting/6172404?povid=6172404+%7C+2018-11-15+%7C+flyout,https://www.walmart.com/ip/David-Textiles-Buffalo-Plaid-Flannel-1-5-Yd-Pre-Cut-Fabric/556662945,-1,-1,
https://www.walmart.com/cp/crafting/6172404?povid=6172404+%7C+2018-11-15+%7C+flyout,https://www.walmart.com/ip/David-Textiles-Cotton-Precut-Fabric-Horses-in-the-Prairie-1-Yd-X-44-Inches/563993395,-1,-1,
https://www.walmart.com/cp/crafting/6172404?povid=6172404+%7C+2018-11-15+%7C+flyout,https://www.walmart.com/ip/David-Textiles-Paw-Patrol-Marshall-Rocky-Chase-1-5-Yd-Precut-Heavenly-Plush-Fabric/383560029,-1,-1,
https://www.walmart.com/cp/crafting/6172404?povid=6172404+%7C+2018-11-15+%7C+flyout,https://www.walmart.com/ip/David-Textiles-Sherpa-Plush-Fleece-Pre-Cut-Fabric-per-Yard/766884080,5,2,"David Textiles Sherpa Plush Fleece Pre-Cut Fabric, per Yard David Textiles Sherpa plush is extremely soft, lofty and offers warmth without weight. 100% polyester, easy care wash and dry, no ironing required. Sold by the each as a versatile 1.5 yard x 60"" wide precut. Perfect for throws, warmwear, decor and more. One touch and you'll fall in love with this heavenly soft fabric!Fabric Cut Sherpa Plush Fleece 1.5 Yds X 60 Inches White <div class=""review-text""><p>Used it for the top of stockings. It's lighter weight than other sheep's fabric but plenty plush enough for stockings when doubled</p></div> If you would like to share feedback with us about pricing, delivery or other customer service issues, please contact"
https://www.walmart.com/cp/crafting/6172404?povid=6172404+%7C+2018-11-15+%7C+flyout,https://www.walmart.com/ip/Elastic-Cord-Elastic-Band-Elastic-Rope-Bungee-Heavy-Stretch-Knit-Elastic-Spool-White-70-Yard-Length-1-4-Width/408005256,-1,-1,
https://www.walmart.com/cp/crafting/6172404?povid=6172404+%7C+2018-11-15+%7C+flyout,https://www.walmart.com/ip/DAVID-TEXTILES-SWEDEN-VINEYARD-1-YD-PRECUT-COTTON-FABRIC/661165838,4.5,4,"DAVID TEXTILES SWEDEN VINEYARD 1 YD. PRECUT COTTON FABRIC David Textiles Quilt Blender Cotton Precuts are 1 yard long by 44"" wide; perfectly sized for craft and quilt projects. Easy care wash and dry, 100% pure cotton with finely detailed printing.David Textiles Cotton Precut Fabric Sweden Vineyard 1 Yd X 44 Inches"
